model,avg_train_loss,avg_valid_loss,valid_accuracy,valid_mrr,train_ops_per_sample,train_ops_per_layer
snn_word_rate_emotion_10,5.064799742102623,4.983283345379046,0.4935323383084577,0.674543946932007,1563.1268297576905,[914.848, 475.186, 163.489, 9.603]
snn_word_rate_emotion_10,5.072999724149704,4.988805692587325,0.48208955223880595,0.6676285240464348,1570.6236732769014,[914.848, 468.716, 177.456, 9.603]
snn_word_rate_emotion_10,5.079624726176262,5.0120893094077035,0.49502487562189057,0.6732835820895522,1536.7021816730498,[914.848, 454.796, 157.44, 9.618]
snn_word_rate_imdb_10,2.927839917123318,2.901676570227046,0.7243512974051897,0.8611776447105789,1758.0777210235597,[914.34, 551.821, 284.642, 7.275]
snn_word_rate_imdb_10,2.909289919793606,2.8951496267747023,0.7353293413173653,0.8666666666666667,1842.1704198455811,[914.34, 637.354, 283.226, 7.25]
snn_word_rate_imdb_10,3.211789934039116,3.1503592040724384,0.6592814371257485,0.8286427145708583,1823.2802207946777,[914.34, 618.866, 282.538, 7.536]
snn_word_rate_imdb_10,3.242649934887886,3.18610770777314,0.6431137724550898,0.820558882235529,1897.8202293395996,[914.34, 683.895, 292.09, 7.495]
snn_RSTDP2_word_rate_imdb_10,3.2371499248743056,3.190838249857554,0.6353293413173653,0.8166666666666667,1811.5664797306063,[914.34, 648.596, 241.012, 7.618]
snn_word_rate_emotion_10,6.177124696969986,31.17118861782017,0.2855721393034826,0.5469320066334993,2714.4118456840515,[914.848, 1152.606, 613.526, 33.431]
snn_word_rate_emotion_10,5.701424703598023,5.640148984852122,0.35074626865671643,0.5839386401326702,1433.6574312448502,[914.848, 385.82, 123.723, 9.266]
snn_word_rate_emotion_10,6.263749703168869,8.520447798629306,0.28258706467661693,0.5453897180762853,1471.069992363453,[914.848, 267.191, 265.277, 23.754]
snn_word_rate_rand_emotion_10,6.178624646067619,31.182084087115616,0.2840796019900497,0.5462769485903816,3257.7948200702667,[885.368, 1646.332, 692.549, 33.545]
snn_word_rate_rand_emotion_10,5.80512468278408,5.745372832711063,0.31144278606965176,0.5610364842454395,1438.2626485824585,[885.368, 423.7, 119.603, 9.591]